종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"032800","판타지오","KOSDAQ","","1491","1","0.07","22524572784"
"032820","우리기술","KOSDAQ","","14050","-550","-3.77","2427623798600"
"032850","비트컴퓨터","KOSDAQ","","3790","20","0.53","63002280470"
"032860","더라미","KOSDAQ","","2915","140","5.05","23550786380"
"032940","원익","KOSDAQ","","9600","-900","-8.57","174654537600"
"032960","동일기연","KOSDAQ","","2250","105","4.9","39584193750"
"033050","제이엠아이","KOSDAQ","","821","-2","-0.24","26140088288"
"033100","제룡전기","KOSDAQ","","46750","0","0.00","750917620750"
"033130","디지틀조선","KOSDAQ","","1773","-22","-1.23","65805368391"
"033160","엠케이전자","KOSDAQ","","13050","-50","-0.38","320560956900"
"033170","시그네틱스","KOSDAQ","","1793","58","3.34","30742173759"
"033200","모아텍","KOSDAQ","","2460","-5","-0.2","22643141340"
"033230","인성정보","KOSDAQ","","1029","12","1.18","51980326020"
"033290","로젠","KOSDAQ","","1520","0","0.00","85357577520"
"033310","엠투엔","KOSDAQ","","1469","15","1.03","58719537864"
"033320","제이씨현시스템","KOSDAQ","","3045","-25","-0.81","58203445440"
"033340","좋은사람들","KOSDAQ","","460","0","0.00","44597256680"
"033500","동성화인텍","KOSDAQ","","16790","-20","-0.12","503523604260"
"033540","파라텍","KOSDAQ","","2910","-65","-2.18","30407364060"
"033560","블루콤","KOSDAQ","","4630","125","2.77","79173000000"
"033640","네패스","KOSDAQ","","22400","-900","-3.86","516526124800"
"033790","피노","KOSDAQ","","7600","-200","-2.56","633246341200"
"033830","티비씨","KOSDAQ","","1751","17","0.98","33106384630"
"034810","해성산업","KOSDAQ","","6010","0","0.00","189796713520"
"03481K","해성산업1우","KOSDAQ","","6120","-10","-0.16","8430012360"
"034940","조아제약","KOSDAQ","","2725","-20","-0.73","16884004625"
"034950","한국기업평가","KOSDAQ","","103700","-200","-0.19","470851301800"
"035080","그래디언트","KOSDAQ","","12310","60","0.49","137553527990"
"035200","프럼파스트","KOSDAQ","","2845","0","0.00","26230845945"
"035290","골드앤에스","KOSDAQ","","668","-40","-5.65","3184788864"
"035460","기산텔레콤","KOSDAQ","","2340","10","0.43","34913595600"
"035600","KG이니시스","KOSDAQ","","10110","-80","-0.79","278575327740"
"035610","솔본","KOSDAQ","","5040","50","1.00","137823824880"
"035620","바른손이앤에이","KOSDAQ","","700","-14","-1.96","13026942600"
"035760","CJ ENM","KOSDAQ","","35000","850","2.49","767520390000"
"035810","이지홀딩스","KOSDAQ","","4610","-10","-0.22","297419612850"
"035890","서희건설","KOSDAQ","","2375","-5","-0.21","493022773000"
"035900","JYP Ent.","KOSDAQ","","39350","150","0.38","1398203560200"
"036000","예림당","KOSDAQ","","2900","0","0.00","66799403300"
"036010","아비코전자","KOSDAQ","","6910","-120","-1.71","91854173940"
"036030","케이티알파","KOSDAQ","","4680","-15","-0.32","229409579880"
"036090","위지트","KOSDAQ","","1298","0","0.00","55230567172"
"036120","서울평가정보","KOSDAQ","","1685","-4","-0.24","59219325000"
"036170","에이치엠넥스","KOSDAQ","","2340","15","0.65","143595564840"
"036190","금화피에스시","KOSDAQ","","34750","150","0.43","208500000000"
"036200","유니셈","KOSDAQ","","9010","-190","-2.07","276284649230"
"036220","오상헬스케어","KOSDAQ","","6410","50","0.79","91723356560"
"036480","대성미생물","KOSDAQ","","6140","-20","-0.32","23332000000"
"036540","SFA반도체","KOSDAQ","","7040","-70","-0.98","1157800533120"
"036560","KZ정밀","KOSDAQ","","12150","-110","-0.9","191362500000"
"036620","감성코퍼레이션","KOSDAQ","","3825","-25","-0.65","343725760800"
"036630","세종텔레콤","KOSDAQ","","9060","-790","-8.02","126840000000"
"036640","HRS","KOSDAQ","","4895","-15","-0.31","80056746000"
"036670","삼양케이씨아이","KOSDAQ","","5060","40","0.8","54446612000"
"036690","코맥스","KOSDAQ","","2885","0","0.00","125692107675"
"036710","심텍홀딩스","KOSDAQ","","4025","-115","-2.78","212631709850"
"036800","나이스정보통신","KOSDAQ","","7780","-100","-1.27","353990000000"
"036810","에프에스티","KOSDAQ","","26350","0","0.00","570471940150"
"036830","솔브레인홀딩스","KOSDAQ","","42150","-1950","-4.42","864242799150"
"036890","진성티이씨","KOSDAQ","","12680","-200","-1.55","279373659640"
"036930","주성엔지니어링","KOSDAQ","","209000","-12000","-5.43","9714554289000"
"037030","파워넷","KOSDAQ","","3250","0","0.00","82917224000"
"037070","파세코","KOSDAQ","","6020","-120","-1.95","120400000000"
"037230","한국팩키지","KOSDAQ","","1457","20","1.39","43419076439"
"037330","인지디스플레","KOSDAQ","","720","15","2.13","31597361280"
"037350","성도이엔지","KOSDAQ","","7330","-10","-0.14","111489300000"
"037370","EG","KOSDAQ","","3775","40","1.07","32559269300"
"037400","우리엔터프라이즈","KOSDAQ","","3810","0","0.00","19982188890"
"037440","희림","KOSDAQ","","4220","-25","-0.59","58752844500"
"037460","삼지전자","KOSDAQ","","30950","-200","-0.64","505058255900"
"037760","쎄니트","KOSDAQ","","2385","20","0.85","80691516585"
"037950","엘컴텍","KOSDAQ","","2890","-5","-0.17","48810663670"
"038010","제일테크노스","KOSDAQ","","5260","-60","-1.13","47340000000"
"038060","루멘스","KOSDAQ","","778","3","0.39","37424187682"
"038070","서린바이오","KOSDAQ","","4055","-75","-1.82","37714241180"
"038110","에코플라스틱","KOSDAQ","","2040","-30","-1.45","83985514800"
"038290","마크로젠","KOSDAQ","","12000","0","0.00","130096800000"
"038390","레드캡투어","KOSDAQ","","9980","-20","-0.2","166873803560"
"038460","바이오스마트","KOSDAQ","","2650","-40","-1.49","66977536300"
"038500","삼표시멘트","KOSDAQ","","7030","-210","-2.9","758651631180"
"038530","케이바이오랩스","KOSDAQ","","999","0","0.00","25864231878"
"038540","상상인","KOSDAQ","","1989","17","0.86","110048014557"
"038620","위즈코프","KOSDAQ","","1916","-11","-0.57","29019530988"
"038680","에스넷","KOSDAQ","","3770","-20","-0.53","75070660340"
"038870","에코심플렉스","KOSDAQ","","2005","20","1.01","28099972745"
"038880","아이에이","KOSDAQ","","3380","-10","-0.29","25398749740"
"038950","파인디지털","KOSDAQ","","3005","-15","-0.5","30683348825"
"039010","현대에이치티","KOSDAQ","","8120","-50","-0.61","70035000000"
"039020","이건홀딩스","KOSDAQ","","2615","-10","-0.38","59059014035"
"039030","이오테크닉스","KOSDAQ","","445500","-9500","-2.09","5488359525000"
"039200","오스코텍","KOSDAQ","","34900","-550","-1.55","1335210342400"
"039240","경남스틸","KOSDAQ","","1927","17","0.89","51989696908"
"039290","인포뱅크","KOSDAQ","","3930","0","0.00","34167333540"
"039310","세중","KOSDAQ","","1294","-28","-2.12","23449437098"
"039340","한국경제TV","KOSDAQ","","4985","0","0.00","109670000000"
"039420","케이엘넷","KOSDAQ","","2760","30","1.1","63333703440"
"039440","에스티아이","KOSDAQ","","19120","-600","-3.04","296494738640"
"039560","다산네트웍스","KOSDAQ","","2390","35","1.49","102503438520"
"039610","화성밸브","KOSDAQ","","6160","110","1.82","64128064000"
"039740","한국정보공학","KOSDAQ","","3080","-15","-0.48","24696662760"
"039830","오로라","KOSDAQ","","14090","-260","-1.81","151649120100"
"039840","디오","KOSDAQ","","11110","90","0.82","149049849080"
"039860","나노엔텍","KOSDAQ","","4115","-50","-1.2","156752913095"
"039980","폴라리스AI","KOSDAQ","","5100","-110","-2.11","73344191400"
"040160","누리플렉스","KOSDAQ","","6940","-130","-1.84","82470455940"
"040300","YTN","KOSDAQ","","1971","-1","-0.05","93971327580"
"040350","크레오에스지","KOSDAQ","","4315","-5","-0.12","85679485740"
"040420","정상제이엘에스","KOSDAQ","","5810","0","0.00","91086577120"
"040610","SG&G","KOSDAQ","","3155","-10","-0.32","53772551690"
"040910","아이씨디","KOSDAQ","","4360","-25","-0.57","79239839000"
"041020","폴라리스오피스","KOSDAQ","","3020","-50","-1.63","150045054860"
"041190","우리기술투자","KOSDAQ","","5560","-170","-2.97","443688000000"
"041440","현대에버다임","KOSDAQ","","6700","-90","-1.33","119539470400"
"041460","한국전자인증","KOSDAQ","","3475","5","0.14","66025000000"
"041510","에스엠","KOSDAQ","","84000","3100","3.83","1923153960000"
"041520","이엘씨","KOSDAQ","","11880","110","0.93","144802112400"
"041590","플래스크","KOSDAQ","","2370","0","0.00","116064014460"
"041830","인바디","KOSDAQ","","57600","-700","-1.2","776498803200"
"041910","폴라리스AI파마","KOSDAQ","","5460","-20","-0.36","72527091000"
"041920","메디아나","KOSDAQ","","8200","40","0.49","152505428600"
"041930","SY동아","KOSDAQ","","5050","-110","-2.13","76760000000"
"041960","코미팜","KOSDAQ","","9410","130","1.4","702157271410"
"042000","카페24","KOSDAQ","","15500","-10","-0.06","374761619500"
"042040","케이피엠테크","KOSDAQ","","4670","10","0.21","40493527970"
"042110","에스씨디","KOSDAQ","","1013","-12","-1.17","48957848332"
"042370","비츠로테크","KOSDAQ","","8740","100","1.16","228988218500"
"042420","네오위즈홀딩스","KOSDAQ","","24000","0","0.00","195414792000"
"042500","링네트","KOSDAQ","","4270","-25","-0.58","95183184880"
"042510","라온시큐어","KOSDAQ","","9380","580","6.59","104172666640"
"042520","한스바이오메드","KOSDAQ","","19730","-370","-1.84","281376770910"
"042600","새로닉스","KOSDAQ","","12250","-380","-3.01","152188781500"
"042940","상지건설","KOSDAQ","","5930","10","0.17","40494262160"
"043100","알파AI","KOSDAQ","","520","0","0.00","10457241600"
"043150","바텍","KOSDAQ","","17730","-160","-0.89","263365958880"
"043200","파루","KOSDAQ","","1180","-15","-1.26","24664545260"
"043220","티에스넥스젠","KOSDAQ","","1710","0","0.00","28191099330"
"043260","성호전자","KOSDAQ","","17480","-1080","-5.82","1283618488960"
"043340","에쎈테크","KOSDAQ","","814","-5","-0.61","38665000000"
"043360","디지아이","KOSDAQ","","2460","-80","-3.15","22140000000"
"043370","피에이치에이","KOSDAQ","","11550","140","1.23","242550000000"
"043590","웰킵스하이텍","KOSDAQ","","1513","3","0.2","20528960453"
"043610","KT지니뮤직","KOSDAQ","","1188","6","0.51","69041140344"
"043650","국순당","KOSDAQ","","3670","-55","-1.48","65539975680"
"043710","코스리거글로벌","KOSDAQ","","3165","-60","-1.86","54794068830"
"043910","자연과환경","KOSDAQ","","3410","-10","-0.29","38666484450"
"044180","KD","KOSDAQ","","205","0","0.00","5477148795"
"044340","위닉스","KOSDAQ","","3080","-75","-2.38","55050149000"
"044480","빌리언스","KOSDAQ","","3545","-220","-5.84","23574898735"
"044490","태웅","KOSDAQ","","39350","2450","6.64","787290442350"
"044780","에이치케이","KOSDAQ","","1389","-8","-0.57","25704538143"
"044960","이글벳","KOSDAQ","","3145","10","0.32","39758722035"
"044990","에이치엔에스하이텍","KOSDAQ","","10900","40","0.37","83771132500"
"045060","오공","KOSDAQ","","2095","0","0.00","35493435530"
"045100","한양이엔지","KOSDAQ","","29750","-800","-2.62","520625000000"
"045300","성우테크론","KOSDAQ","","2715","35","1.31","28635137580"
"045340","토탈소프트","KOSDAQ","","6860","10","0.15","58708154400"
"045390","대아티아이","KOSDAQ","","3395","-35","-1.02","239257114915"
"045510","정원엔시스","KOSDAQ","","1112","8","0.72","35005712184"
"045520","크린앤사이언스","KOSDAQ","","2965","35","1.19","19272500000"
"045660","에이텍","KOSDAQ","","9030","-300","-3.22","74587800000"
"045970","코아시아","KOSDAQ","","3205","30","0.94","84339177580"
"046070","코다코","KOSDAQ","","452","42","10.24","6373008352"
"046120","오르비텍","KOSDAQ","","6070","-210","-3.34","205502478310"
"046210","HLB파나진","KOSDAQ","","1174","26","2.26","53449825040"
"046310","백금T&A","KOSDAQ","","2240","5","0.22","36777755840"
"046390","삼화네트웍스","KOSDAQ","","2040","-65","-3.09","35229112920"
"046440","KG파이낸셜","KOSDAQ","","4195","-25","-0.59","152070369270"
"046890","서울반도체","KOSDAQ","","9830","-220","-2.19","573142082000"
"046940","우원개발","KOSDAQ","","2895","-10","-0.34","52325243250"
"046970","우리로","KOSDAQ","","7190","490","7.31","315101742810"
"047080","한빛소프트","KOSDAQ","","1086","-1","-0.09","26957085132"
"047310","파워로직스","KOSDAQ","","2990","-70","-2.29","109466157450"
"047560","이스트소프트","KOSDAQ","","7830","0","0.00","92026632060"
"047770","코데즈컴바인","KOSDAQ","","3750","40","1.08","141909757500"
"047820","초록뱀미디어","KOSDAQ","","3185","-45","-1.39","77885767050"
"047920","HLB제약","KOSDAQ","","6630","30","0.45","217459730280"
"048410","현대바이오","KOSDAQ","","6700","-530","-7.33","646587332400"
"048430","유라테크","KOSDAQ","","6240","-110","-1.73","71884800000"
"048470","대동스틸","KOSDAQ","","2885","-10","-0.35","27840250000"
"048530","인트론바이오","KOSDAQ","","2695","20","0.75","83253287810"
"048550","SM C&C","KOSDAQ","","1060","-28","-2.57","102517497200"
"048770","TPC로보틱스","KOSDAQ","","4180","-310","-6.9","65617602380"
"048830","엔피케이","KOSDAQ","","1020","6","0.59","19098401460"
"048870","시너지이노베이션","KOSDAQ","","1574","0","0.00","138680359762"
"048910","대원미디어","KOSDAQ","","6400","-110","-1.69","80505254400"
"049070","인탑스","KOSDAQ","","18740","190","1.02","295010702000"
"049080","기가레인","KOSDAQ","","8220","-200","-2.38","69774105480"
"049120","파인디앤씨","KOSDAQ","","3000","-45","-1.48","31804989000"
"049180","셀루메드","KOSDAQ","","1009","0","0.00","83975227728"
"049430","코메론","KOSDAQ","","22700","-650","-2.78","205389600000"
"049470","비트플래닛","KOSDAQ","","2300","-70","-2.95","54153267700"
"049480","오픈베이스","KOSDAQ","","1876","52","2.85","58948390508"
"049520","유아이엘","KOSDAQ","","3880","5","0.13","119669385000"
"049550","잉크테크","KOSDAQ","","3455","-20","-0.58","67739687035"
"049630","재영솔루텍","KOSDAQ","","6990","-40","-0.57","163322321610"
"049720","고려신용정보","KOSDAQ","","9050","0","0.00","129415000000"
"049830","승일","KOSDAQ","","6350","10","0.16","38938911200"
"049950","미래컴퍼니","KOSDAQ","","10630","-150","-1.39","93734106920"
"049960","쎌바이오텍","KOSDAQ","","15300","30","0.2","143820000000"
"050090","비케이홀딩스","KOSDAQ","","898","15","1.7","21134192030"
"050110","캠시스","KOSDAQ","","1079","0","0.00","31533584017"
"050120","ES큐브","KOSDAQ","","3195","-25","-0.78","43337254770"
"050760","에스폴리텍","KOSDAQ","","1195","-28","-2.29","19519940210"
"050860","아세아텍","KOSDAQ","","1700","-6","-0.35","38250000000"
"050890","쏠리드","KOSDAQ","","8600","-280","-3.15","522506192400"
"050960","수산아이앤티","KOSDAQ","","8830","100","1.15","59611330000"
"051160","지어소프트","KOSDAQ","","10040","30","0.3","155363277200"
"051360","토비스","KOSDAQ","","11720","70","0.6","113000348960"
"051370","인터플렉스","KOSDAQ","","6120","-90","-1.45","142764128640"
"051380","피씨디렉트","KOSDAQ","","1595","6","0.38","24467414840"
"051390","YW","KOSDAQ","","4015","-50","-1.23","45591802520"
"051490","나라엠앤디","KOSDAQ","","2720","20","0.74","38624000000"
"051500","CJ프레시웨이","KOSDAQ","","22850","-450","-1.93","271265740100"
"051780","큐로홀딩스","KOSDAQ","","2605","-30","-1.14","19798062520"
"051980","중앙첨단소재","KOSDAQ","","1035","0","0.00","114979918815"
"052020","에스티큐브","KOSDAQ","","7850","-250","-3.09","533668834350"
"052220","iMBC","KOSDAQ","","1766","-24","-1.34","40618000000"
"052260","현대바이오랜드","KOSDAQ","","3980","55","1.4","119400000000"
"052300","오션인더블유","KOSDAQ","","1459","28","1.96","23700182752"
"052330","코텍","KOSDAQ","","11470","-30","-0.26","203725425830"
"052400","코나아이","KOSDAQ","","35000","-1000","-2.78","509715185000"
"052420","오성첨단소재","KOSDAQ","","9600","-130","-1.34","93523286400"
"052460","아이크래프트","KOSDAQ","","5620","630","12.63","82096600320"
"052600","한네트","KOSDAQ","","2970","0","0.00","34344189000"
"052710","아모텍","KOSDAQ","","15130","3490","29.98","282640504000"
"052770","아이톡시","KOSDAQ","","312","0","0.00","4545457488"
"052790","액토즈소프트","KOSDAQ","","4135","40","0.98","45173001845"
"052860","아이앤씨","KOSDAQ","","7010","-150","-2.09","125246646540"
"052900","KX하이텍","KOSDAQ","","980","-14","-1.41","75134728200"
"053030","바이넥스","KOSDAQ","","6570","50","0.77","214735115160"
"053050","지에스이","KOSDAQ","","1988","-77","-3.73","59615342836"
"053060","세동","KOSDAQ","","1261","4","0.32","22266005359"
"053080","케이엔솔","KOSDAQ","","8950","-130","-1.43","116348272650"
"053160","프리엠스","KOSDAQ","","10260","-230","-2.19","61560000000"
"053260","금강철강","KOSDAQ","","7870","180","2.34","147326400000"
"053270","구영테크","KOSDAQ","","1999","-31","-1.53","54793399595"
"053280","예스24","KOSDAQ","","2940","-15","-0.51","73500000000"
"053290","NE능률","KOSDAQ","","1606","13","0.82","26541249042"
"053300","한국정보인증","KOSDAQ","","5130","100","1.99","202969198980"
"053350","이니텍","KOSDAQ","","4280","50","1.18","94250158200"
"053450","세코닉스","KOSDAQ","","3045","25","0.83","45044085135"
"053580","웹케시","KOSDAQ","","7050","50","0.71","91328773800"
"053610","프로텍","KOSDAQ","","62000","-900","-1.43","558000000000"
"053620","태양","KOSDAQ","","6830","-80","-1.16","58738000000"
"053700","삼보모터스","KOSDAQ","","4000","-10","-0.25","106863028000"
"053800","안랩","KOSDAQ","","59300","2200","3.85","659801805800"
"053950","경남제약","KOSDAQ","","2205","175","8.62","43261326045"
"053980","오상자이엘","KOSDAQ","","2390","-20","-0.83","45368851370"
"054040","한국컴퓨터","KOSDAQ","","4495","-5","-0.11","72240448550"
"054050","NH농우바이오","KOSDAQ","","7010","-20","-0.28","112374232610"
"054090","삼진엘앤디","KOSDAQ","","1051","-9","-0.85","26232152832"
"054180","메디콕스","KOSDAQ","","2295","0","0.00","12686716395"
"054210","이랜텍","KOSDAQ","","6890","-200","-2.82","174256436900"
"054220","비츠로시스","KOSDAQ","","1597","-66","-3.97","20107213752"
"054300","팬스타엔터프라이즈","KOSDAQ","","1132","5","0.44","65849509740"
"054410","케이피티유","KOSDAQ","","3410","45","1.34","19527174040"
"054450","텔레칩스","KOSDAQ","","9380","-110","-1.16","142052905540"
"054540","삼영엠텍","KOSDAQ","","6790","60","0.89","88270000000"
"054620","APS","KOSDAQ","","3870","30","0.78","71185635270"
"054670","대한뉴팜","KOSDAQ","","5590","-20","-0.36","80244002800"
"054780","키이스트","KOSDAQ","","1361","-20","-1.45","26754256273"
"054800","아이디스홀딩스","KOSDAQ","","15160","40","0.26","156871980960"
"054920","한컴위드","KOSDAQ","","3940","230","6.2","111175299140"
"054930","유신","KOSDAQ","","18420","-260","-1.39","55260000000"
"054940","엑사이엔씨","KOSDAQ","","3775","20","0.53","25046026475"
"054950","제이브이엠","KOSDAQ","","23400","200","0.86","282903472800"
"056080","유진로봇","KOSDAQ","","12230","-20","-0.16","467619993780"
"056090","시지메드텍","KOSDAQ","","1190","0","0.00","122878252840"
"056190","SFA","KOSDAQ","","24700","-450","-1.79","886946372000"
"056360","코위버","KOSDAQ","","5400","150","2.86","52902720000"
"056700","신화인터텍","KOSDAQ","","1433","4","0.28","41750585403"
"056730","CNT85","KOSDAQ","","1289","-1","-0.08","19105863493"
"057030","YBM넷","KOSDAQ","","2105","0","0.00","34338227185"
"057540","옴니시스템","KOSDAQ","","593","-10","-1.66","35220800924"
"057680","티사이언티픽","KOSDAQ","","1718","-8","-0.46","27132217662"
"058110","멕아이씨에스","KOSDAQ","","1580","0","0.00","25359837400"
"058400","KNN","KOSDAQ","","6240","40","0.65","82636145280"
"058450","한주에이알티","KOSDAQ","","1335","-65","-4.64","7206292620"
"058470","리노공업","KOSDAQ","","66400","-2900","-4.18","5060466840000"
"058610","에스피지","KOSDAQ","","96800","-600","-0.62","2146768448000"
"058630","엠게임","KOSDAQ","","4045","-35","-0.86","75935061830"
"058820","CMG제약","KOSDAQ","","600","-5","-0.83","88874133600"
"058970","엠로","KOSDAQ","","16030","280","1.78","198175587820"
"059090","미코","KOSDAQ","","20600","1240","6.4","688385626800"
"059100","아이컴포넌트","KOSDAQ","","6710","-50","-0.74","47445470600"
"059120","아진엑스텍","KOSDAQ","","6900","-140","-1.99","126339455400"
"059210","메타바이오메드","KOSDAQ","","3855","-35","-0.9","104745920475"
"059270","해성에어로보틱스","KOSDAQ","","5220","-160","-2.97","58282860780"
"060150","인선이엔티","KOSDAQ","","2955","-5","-0.17","134640473460"
"060230","제이케이시냅스","KOSDAQ","","1276","-3","-0.23","24939698168"
"060250","NHN KCP","KOSDAQ","","14490","-290","-1.96","581927253390"
"060260","뉴보텍","KOSDAQ","","998","7","0.71","13315671288"
"060280","큐렉소","KOSDAQ","","8020","-150","-1.84","330903515800"
"060310","3S","KOSDAQ","","1166","3","0.26","61866840640"
"060370","LS마린솔루션","KOSDAQ","","32300","-100","-0.31","1687314984200"
"060380","동양에스텍","KOSDAQ","","1265","-18","-1.4","24920500000"
"060480","국일신동","KOSDAQ","","1582","-59","-3.6","17544380000"
"060540","에스에이티","KOSDAQ","","1441","28","1.98","37657557894"
"060560","HC홈센타","KOSDAQ","","1940","-9","-0.46","49252721940"
"060570","드림어스컴퍼니","KOSDAQ","","5040","140","2.86","74694382560"
"060590","씨티씨바이오","KOSDAQ","","3100","5","0.16","74961162000"
"060720","KH바텍","KOSDAQ","","10780","-150","-1.37","255242824760"
"060850","영림원소프트랩","KOSDAQ","","4555","15","0.33","37036705000"
"060900","에이전트AI","KOSDAQ","","3355","-55","-1.61","21954402030"
"061040","알에프텍","KOSDAQ","","7250","0","0.00","65599616750"
"061090","세나테크놀로지","KOSDAQ","","37200","-600","-1.59","203392860000"
"061250","화일약품","KOSDAQ","","7900","-140","-1.74","66498913600"
"061970","LB세미콘","KOSDAQ","","3975","-110","-2.69","278579948850"
"062970","한국첨단소재","KOSDAQ","","1990","86","4.52","59943621770"
"063080","컴투스홀딩스","KOSDAQ","","12540","-270","-2.11","82703707680"
"063170","서울옥션","KOSDAQ","","5860","230","4.09","104157204620"
"063440","SM Life Design","KOSDAQ","","1014","8","0.8","45953835096"
"063570","NICE인프라","KOSDAQ","","3430","10","0.29","117126707040"
"063760","이엘피","KOSDAQ","","2320","0","0.00","21634301600"
"064090","인크레더블버즈","KOSDAQ","","798","0","0.00","39694710510"
"064240","홈캐스트","KOSDAQ","","1800","2","0.11","62449651800"
"064260","다날","KOSDAQ","","4980","-30","-0.6","376714375860"
"064290","인텍플러스","KOSDAQ","","48850","-50","-0.1","632977685300"
"064480","브리지텍","KOSDAQ","","2695","-55","-2.00","32211987500"
"064520","테크엘","KOSDAQ","","1477","-4","-0.27","33012518574"
"064550","바이오니아","KOSDAQ","","9970","690","7.44","257328601270"
"064760","티씨케이","KOSDAQ","","258000","-13500","-4.97","2884289328000"
"064800","포니링크","KOSDAQ","","2425","-150","-5.83","61986538075"
"064820","케이프","KOSDAQ","","7900","60","0.77","243795698500"
"064850","에프앤가이드","KOSDAQ","","17500","-460","-2.56","199680810000"
"065060","지엔코","KOSDAQ","","3345","-10","-0.3","20037841170"
"065130","탑엔지니어링","KOSDAQ","","2775","15","0.54","44411100000"
"065150","대산F&B","KOSDAQ","","1352","3","0.22","21548500480"
"065170","비엘팜텍","KOSDAQ","","2720","625","29.83","75925516960"
"065350","신성델타테크","KOSDAQ","","30600","-900","-2.86","841008808800"
"065370","위세아이텍","KOSDAQ","","2950","-55","-1.83","21782664300"
"065420","에스아이리소스","KOSDAQ","","940","0","0.00","7283384140"
"065440","이루온","KOSDAQ","","1386","12","0.87","37803177720"
"065450","빅텍","KOSDAQ","","2860","5","0.18","84357996580"
"065500","오리엔트정공","KOSDAQ","","1090","-1","-0.09","38959774080"
"065510","휴비츠","KOSDAQ","","6810","-40","-0.58","74078464950"
"065530","와이어블","KOSDAQ","","1243","0","0.00","59463577437"
"065570","삼영이엔씨","KOSDAQ","","764","0","0.00","12295692232"
"065650","하이퍼코퍼레이션","KOSDAQ","","1614","41","2.61","17666823018"
"065660","안트로젠","KOSDAQ","","15310","10","0.07","153193391000"
"065680","우주일렉트로","KOSDAQ","","22450","-300","-1.32","207448573950"
"065690","파커스","KOSDAQ","","1847","0","0.00","22190794429"
"065710","서호전기","KOSDAQ","","45800","-200","-0.43","235870000000"
"065770","CS","KOSDAQ","","1081","-38","-3.4","11366784184"
"065950","웰크론","KOSDAQ","","1174","5","0.43","33143548548"
"066130","하츠","KOSDAQ","","3380","-20","-0.59","43264000000"
"066310","큐에스아이","KOSDAQ","","7520","180","2.45","69722589920"
"066360","체리부로","KOSDAQ","","1473","2","0.14","35316658311"
"066410","버킷스튜디오","KOSDAQ","","1153","0","0.00","159637252154"
"066430","아이로보틱스","KOSDAQ","","2090","0","0.00","81830764840"
"066590","스모트로닉","KOSDAQ","","2355","-15","-0.63","91086541635"
"066620","국보디자인","KOSDAQ","","25700","150","0.59","192750000000"
"066670","디티씨","KOSDAQ","","3180","10","0.32","59440299240"
"066700","테라젠이텍스","KOSDAQ","","2125","5","0.24","78948799000"
"066790","씨씨에스","KOSDAQ","","2205","0","0.00","97355245995"
"066900","디에이피","KOSDAQ","","1700","-1","-0.06","38665655100"
"066910","손오공","KOSDAQ","","1888","-21","-1.1","29049961216"
"066980","한성크린텍","KOSDAQ","","1503","-37","-2.4","80818118109"
"067000","조이시티","KOSDAQ","","1109","-29","-2.55","77522921614"
"067010","이씨에스","KOSDAQ","","2600","55","2.16","28310100000"
"067080","대화제약","KOSDAQ","","10760","-150","-1.37","200315154000"
"067160","SOOP","KOSDAQ","","37100","0","0.00","426455855700"
"067170","오텍","KOSDAQ","","2545","45","1.8","69887850525"
"067280","멀티캠퍼스","KOSDAQ","","23450","-100","-0.42","138982967550"
"067290","JW신약","KOSDAQ","","3515","-105","-2.9","196970417045"
"067310","하나마이크론","KOSDAQ","","34400","-1600","-4.44","2287285893600"
"067370","선바이오","KOSDAQ","","6190","-60","-0.96","75603675790"
"067390","아스트","KOSDAQ","","6300","470","8.06","265329269100"
"067570","엔브이에이치코리아","KOSDAQ","","1671","-14","-0.83","70466070000"
"067630","HLB생명과학","KOSDAQ","","2515","-35","-1.37","306621400870"
"067730","로지시스","KOSDAQ","","2240","15","0.67","21669585280"
"067770","세진티에스","KOSDAQ","","2505","20","0.8","21033465465"
"067900","와이엔텍","KOSDAQ","","6030","-30","-0.5","109743943770"
"067920","이글루","KOSDAQ","","5640","260","4.83","62018111160"
"067990","도이치모터스","KOSDAQ","","3800","0","0.00","110889890000"
"068050","팬엔터테인먼트","KOSDAQ","","1190","7","0.59","32955950440"
"068100","케이웨더","KOSDAQ","","2335","5","0.21","27850796560"
"068240","다원시스","KOSDAQ","","2530","0","0.00","96553495610"
"068330","일신바이오","KOSDAQ","","1127","7","0.63","49831589780"
"068760","셀트리온제약","KOSDAQ","","39400","-600","-1.5","1749451880800"
"068790","DMS","KOSDAQ","","6880","-310","-4.31","155283141120"
"068930","디지털대성","KOSDAQ","","8680","80","0.93","240221968560"
"068940","셀피글로벌","KOSDAQ","","778","0","0.00","35720093048"
"069080","웹젠","KOSDAQ","","11310","110","0.98","350231963250"
"069140","누리플랜","KOSDAQ","","1786","-38","-2.08","26961105944"
"069330","유아이디","KOSDAQ","","1174","-26","-2.17","19902321876"
"069410","엔텔스","KOSDAQ","","2660","25","0.95","27251231840"
"069510","에스텍","KOSDAQ","","12870","-20","-0.16","140411700000"
"069540","빛과전자","KOSDAQ","","3870","-55","-1.4","436117641390"
"069920","엑시온그룹","KOSDAQ","","1168","-70","-5.65","16831411440"
"070300","퀀텀레일","KOSDAQ","","1499","-18","-1.19","53251568771"
"070590","인티큐브","KOSDAQ","","2020","-85","-4.04","28036632420"
"071200","인피니트헬스케어","KOSDAQ","","8700","-60","-0.68","212249184600"
