종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"00104K","CJ4우(전환)","KOSPI","","125100","-4500","-3.47","528736651200"
"001060","JW중외제약","KOSPI","","27800","-100","-0.36","647348854000"
"001065","JW중외제약우","KOSPI","","22000","-200","-0.9","7522922000"
"001067","JW중외제약2우B","KOSPI","","50100","-100","-0.2","10519647300"
"001070","대한방직","KOSPI","","5930","0","0.00","31429000000"
"001080","만호제강","KOSPI","","3940","5","0.13","138352942400"
"001120","LX인터내셔널","KOSPI","","41550","-250","-0.6","1610478000000"
"001130","대한제분","KOSPI","","11160","-40","-0.36","188604000000"
"001200","유진투자증권","KOSPI","","4125","-125","-2.94","399573974250"
"001210","금호전기","KOSPI","","10850","240","2.26","135186052400"
"001230","동국홀딩스","KOSPI","","2185","85","4.05","339784357275"
"001250","GS글로벌","KOSPI","","2570","0","0.00","212111773480"
"001260","남광토건","KOSPI","","7620","80","1.06","74924198640"
"001270","부국증권","KOSPI","","50700","-100","-0.2","525753220200"
"001275","부국증권우","KOSPI","","30250","150","0.5","90750000000"
"001290","상상인증권","KOSPI","","4205","45","1.08","91111517920"
"001340","PKC","KOSPI","","4900","30","0.62","220637636100"
"001360","삼성제약","KOSPI","","1310","-72","-5.21","123352323490"
"001380","SG글로벌","KOSPI","","1202","12","1.01","27023449342"
"001390","KG케미칼","KOSPI","","4395","-10","-0.23","291843980220"
"001420","태원물산","KOSPI","","3005","10","0.33","22838000000"
"001430","세아베스틸지주","KOSPI","","45050","-400","-0.88","1615588460950"
"001440","대한전선","KOSPI","","31450","3150","11.13","6163967144200"
"001450","현대해상","KOSPI","","48800","-500","-1.01","4160114600000"
"001460","BYC","KOSPI","","36200","-1050","-2.82","226110630000"
"001465","BYC우","KOSPI","","27000","50","0.19","58153950000"
"001470","삼부토건","KOSPI","","5820","0","0.00","227794235460"
"001500","현대차증권","KOSPI","","7890","-30","-0.38","487862717160"
"001510","SK증권","KOSPI","","2350","10","0.43","543543449750"
"001515","SK증권우","KOSPI","","4005","20","0.5","7834809285"
"001520","동양","KOSPI","","1353","312","29.97","144936109296"
"001525","동양우","KOSPI","","10670","2460","29.96","2802102050"
"001527","동양2우B","KOSPI","","6570","1510","29.84","1351481850"
"001530","DI동일","KOSPI","","26400","-800","-2.94","546892394400"
"001550","조비","KOSPI","","10570","40","0.38","54881966230"
"001560","제일연마","KOSPI","","9080","80","0.89","69008000000"
"001570","금양","KOSPI","","9900","0","0.00","633275240400"
"001620","케이비아이동국실업","KOSPI","","2180","25","1.16","48523761080"
"001630","종근당홀딩스","KOSPI","","37850","-150","-0.39","189623238850"
"001680","대상","KOSPI","","17700","-210","-1.17","613270042500"
"001685","대상우","KOSPI","","14500","100","0.69","19868233500"
"001720","신영증권","KOSPI","","141000","600","0.43","2318040000000"
"001740","SK네트웍스","KOSPI","","6260","-50","-0.79","1255717745140"
"001750","한양증권","KOSPI","","19220","20","0.1","290404320920"
"001755","한양증권우","KOSPI","","19170","-70","-0.36","9064917900"
"001770","SHD","KOSPI","","5200","-50","-0.95","6317365600"
"001780","알루코","KOSPI","","1592","23","1.47","154153570144"
"001790","대한제당","KOSPI","","2870","-5","-0.17","247514296050"
"001795","대한제당우","KOSPI","","2135","-10","-0.47","13840692600"
"001800","오리온홀딩스","KOSPI","","24100","-200","-0.82","1449775313200"
"001820","삼화콘덴서","KOSPI","","144600","7000","5.09","1503117000000"
"001940","KISCO홀딩스","KOSPI","","26400","-200","-0.75","374256432000"
"002020","코오롱","KOSPI","","25100","300","1.21","323982768000"
"002025","코오롱우","KOSPI","","13170","30","0.23","15282955290"
"002030","아세아","KOSPI","","220000","4500","2.09","452947440000"
"002070","비비안","KOSPI","","4255","-630","-12.9","20431659000"
"002100","경농","KOSPI","","9000","-10","-0.11","175703175000"
"002140","고려산업","KOSPI","","1976","-59","-2.9","49280303800"
"002150","도화엔지니어링","KOSPI","","5080","10","0.2","171297600000"
"002170","SYTS","KOSPI","","53500","-1000","-1.83","160500000000"
"002200","한국수출포장","KOSPI","","2830","-15","-0.53","94804833030"
"002210","동성제약","KOSPI","","1364","16","1.19","131789007548"
"002220","한일철강","KOSPI","","2965","35","1.19","79157968900"
"002240","고려제강","KOSPI","","16900","20","0.12","456300000000"
"002310","아세아제지","KOSPI","","8490","110","1.31","334926339900"
"002320","한진","KOSPI","","14370","0","0.00","223002511920"
"002350","넥센타이어","KOSPI","","5500","-90","-1.61","537173323500"
"002355","넥센타이어1우B","KOSPI","","3930","-10","-0.25","25545000000"
"002360","SH에너지화학","KOSPI","","1723","-227","-11.64","19148341679"
"002380","KCC","KOSPI","","468000","6500","1.41","4021475328000"
"002390","한독","KOSPI","","8600","150","1.78","118366383800"
"002410","범양건영","KOSPI","","1935","0","0.00","53173451700"
"002420","우양피앤엘","KOSPI","","6010","420","7.51","187318982840"
"002450","삼익악기","KOSPI","","1105","-3","-0.27","100036661075"
"002460","HS화성","KOSPI","","11030","100","0.91","111954500000"
"002600","조흥","KOSPI","","137700","300","0.22","82620000000"
"002620","제일파마홀딩스","KOSPI","","7720","40","0.52","123314300600"
"002630","오리엔트바이오","KOSPI","","913","0","0.00","54133141326"
"002690","동일제강","KOSPI","","1454","10","0.69","29516723440"
"002700","신일전자","KOSPI","","955","-1","-0.1","65462882555"
"002710","TCC스틸","KOSPI","","11100","-210","-1.86","290972036700"
"002720","국제약품","KOSPI","","3285","30","0.92","69510048120"
"002760","보락","KOSPI","","990","-10","-1.00","59301000000"
"002780","진흥기업","KOSPI","","6920","-60","-0.86","100666444080"
"002785","진흥기업우B","KOSPI","","10520","1020","10.74","901784920"
"002787","진흥기업2우B","KOSPI","","16710","-1100","-6.18","492610800"
"002790","아모레퍼시픽홀딩스","KOSPI","","25950","-750","-2.81","1984089771000"
"002795","아모레퍼시픽홀딩스우","KOSPI","","11040","-80","-0.72","70448138880"
"00279K","아모레퍼시픽홀딩스3우C","KOSPI","","21250","-550","-2.52","150709250000"
"002810","삼영무역","KOSPI","","21050","-450","-2.09","388729255400"
"002820","SUN&L","KOSPI","","1440","-20","-1.37","17371013760"
"002840","미원상사","KOSPI","","133300","-600","-0.45","599850000000"
"002870","신풍","KOSPI","","1277","109","9.33","44642259900"
"002880","디와이에이","KOSPI","","3490","80","2.35","32648248510"
"002900","TYM","KOSPI","","6770","-50","-0.73","280278000000"
"002920","유성기업","KOSPI","","1862","-2","-0.11","48314245000"
"002960","한국쉘석유","KOSPI","","506000","-3000","-0.59","657800000000"
"002990","금호건설","KOSPI","","13340","-20","-0.15","497048053160"
"002995","금호건설우","KOSPI","","17880","-40","-0.22","5225716080"
"003000","부광약품","KOSPI","","4005","70","1.78","395152007355"
"003010","혜인","KOSPI","","10560","680","6.88","134246608320"
"003030","세아제강지주","KOSPI","","108300","3800","3.64","448541453100"
"003060","에이프로젠바이오로직스","KOSPI","","1631","-5","-0.31","26522022093"
"003070","코오롱글로벌","KOSPI","","9320","100","1.08","236951297880"
"003075","코오롱글로벌우","KOSPI","","13200","100","0.76","9777728400"
"003080","SB성보","KOSPI","","2210","-30","-1.34","44244200000"
"003090","대웅","KOSPI","","15710","-180","-1.13","913410505800"
"0030R0","대신밸류리츠","KOSPI","","3745","45","1.22","223876100000"
"003120","일성아이에스","KOSPI","","22000","200","0.92","292600000000"
"003160","디아이","KOSPI","","31400","200","0.64","888620000000"
"003200","일신방직","KOSPI","","11960","260","2.22","274601600000"
"003220","대원제약","KOSPI","","7850","-10","-0.13","176056526550"
"003230","삼양식품","KOSPI","","1300000","12000","0.93","9792919500000"
"003240","태광산업","KOSPI","","896000","-19000","-2.08","997606400000"
"003280","흥아해운","KOSPI","","1803","-15","-0.83","433486092897"
"003300","한일홀딩스","KOSPI","","17810","-220","-1.22","549108017640"
"003350","한국화장품제조","KOSPI","","15770","940","6.34","357348200000"
"003460","유화증권","KOSPI","","2965","-25","-0.84","168122660475"
"003465","유화증권우","KOSPI","","3185","0","0.00","55662413625"
"003470","유안타증권","KOSPI","","4445","-150","-3.26","856463053390"
"003475","유안타증권우","KOSPI","","4180","-70","-1.65","53551526600"
"003480","한진중공업홀딩스","KOSPI","","4730","-15","-0.32","139676010760"
"003490","대한항공","KOSPI","","29300","-100","-0.34","10788863843700"
"003495","대한항공우","KOSPI","","21850","200","0.92","24270783350"
"003520","영진약품","KOSPI","","1041","1","0.1","190391332971"
"003530","한화투자증권","KOSPI","","4495","-105","-2.28","964392248625"
"003535","한화투자증권우","KOSPI","","6290","-30","-0.47","30192000000"
"003540","대신증권","KOSPI","","25900","-550","-2.08","1234552663400"
"003545","대신증권우","KOSPI","","19910","-340","-1.68","485472179940"
"003547","대신증권2우B","KOSPI","","19430","-100","-0.51","186657520380"
"003550","LG","KOSPI","","111900","100","0.09","16918385247600"
"003555","LG우","KOSPI","","66800","100","0.15","201148093200"
"003570","SNT다이내믹스","KOSPI","","28150","-450","-1.57","936063420550"
"003580","HLB글로벌","KOSPI","","1515","-135","-8.18","76755210075"
"003610","방림","KOSPI","","5690","-10","-0.18","182710326820"
"003620","KG모빌리티","KOSPI","","2570","-15","-0.58","520103523840"
"003650","미창석유","KOSPI","","127600","-2800","-2.15","221982147200"
"003670","포스코퓨처엠","KOSPI","","183900","1700","0.93","16357209858000"
"003680","한성기업","KOSPI","","4705","15","0.32","29215768075"
"003690","코리안리","KOSPI","","14840","-340","-2.24","2622540100040"
"003720","삼영","KOSPI","","6600","10","0.15","224400000000"
"003780","진양산업","KOSPI","","4390","-135","-2.98","57070000000"
"003830","대한화섬","KOSPI","","112500","-1600","-1.4","149400000000"
"003850","보령","KOSPI","","8250","-260","-3.06","707744457750"
"003920","남양유업","KOSPI","","42950","-250","-0.58","243674548650"
"003925","남양유업우","KOSPI","","30300","350","1.17","57301814700"
"003960","사조대림","KOSPI","","27750","-200","-0.72","254313959250"
"004000","롯데정밀화학","KOSPI","","44500","-350","-0.78","1148100000000"
"004020","현대제철","KOSPI","","36000","1900","5.57","4804048260000"
"004060","SG세계물산","KOSPI","","2170","35","1.64","43926216320"
"004080","신흥","KOSPI","","14540","490","3.49","135222000000"
"004090","한국석유","KOSPI","","11660","-200","-1.69","148013439200"
"004100","태양금속","KOSPI","","2930","-60","-2.01","107531000000"
"004105","태양금속우","KOSPI","","3495","-55","-1.55","11533500000"
"004140","동방","KOSPI","","1775","-4","-0.22","85149884650"
"004150","한솔홀딩스","KOSPI","","3495","-35","-0.99","143388036900"
"004170","신세계","KOSPI","","362500","9000","2.55","3423878112500"
"004250","NPC","KOSPI","","2840","-75","-2.57","104284800000"
"004255","NPC우","KOSPI","","1897","19","1.01","10016160000"
"004270","남성","KOSPI","","5410","60","1.12","24670292480"
"004310","현대약품","KOSPI","","10070","-430","-4.1","322240000000"
"004360","세방","KOSPI","","13490","-40","-0.3","257869484470"
"004365","세방우","KOSPI","","9270","0","0.00","34199347500"
"004370","농심","KOSPI","","391500","-5500","-1.39","2381354343000"
"004380","삼익THK","KOSPI","","7570","-30","-0.39","156699000000"
"004410","서울식품","KOSPI","","1185","2","0.17","46754190405"
"004415","서울식품우","KOSPI","","4365","55","1.28","970994250"
"004430","송원산업","KOSPI","","11600","10","0.09","278400000000"
"004440","삼일씨엔에스","KOSPI","","5270","290","5.82","67097360690"
"004450","삼화왕관","KOSPI","","27600","500","1.85","59460860400"
"004490","세방전지","KOSPI","","59600","-1000","-1.65","826056000000"
"004540","깨끗한나라","KOSPI","","1225","-17","-1.37","45619848925"
"004545","깨끗한나라우","KOSPI","","3800","690","22.19","1391408000"
"004560","현대비앤지스틸","KOSPI","","12750","-50","-0.39","192254840250"
"004690","삼천리","KOSPI","","131900","0","0.00","478371886300"
"004700","조광피혁","KOSPI","","66100","-1200","-1.78","439508021800"
"004710","한솔테크닉스","KOSPI","","9990","790","8.59","530666971830"
"004720","팜젠사이언스","KOSPI","","2850","-35","-1.21","64564940250"
"004770","써니전자","KOSPI","","2125","35","1.67","75453305750"
"004800","효성","KOSPI","","159900","1900","1.2","2676791079300"
"004830","덕성","KOSPI","","3270","15","0.46","51273600000"
"004835","덕성우","KOSPI","","4380","5","0.11","6096960000"
"004840","DRB동일","KOSPI","","4025","35","0.88","77571265100"
"004870","티웨이홀딩스","KOSPI","","1063","0","0.00","24058557974"
"004890","동일산업","KOSPI","","34850","-150","-0.43","84518742750"
"004910","조광페인트","KOSPI","","3450","5","0.15","44160000000"
"004920","씨아이테크","KOSPI","","907","0","0.00","47327143904"
"004960","한신공영","KOSPI","","11360","-30","-0.26","131443174720"
"004970","신라교역","KOSPI","","9080","-150","-1.63","145280000000"
"004980","성신양회","KOSPI","","8290","140","1.72","203238245170"
"004985","성신양회우","KOSPI","","8780","-60","-0.68","6458963100"
"004990","롯데지주","KOSPI","","24600","-300","-1.2","2451728889600"
"00499K","롯데지주우","KOSPI","","24900","50","0.2","20059514700"
"005010","휴스틸","KOSPI","","4070","40","0.99","228685465250"
"005030","부산주공","KOSPI","","486","0","0.00","45092532168"
"005070","코스모신소재","KOSPI","","41750","1550","3.86","1386708339250"
"005090","SGC에너지","KOSPI","","54400","400","0.74","783867715200"
"005110","한창","KOSPI","","1254","0","0.00","26467434378"
"005180","빙그레","KOSPI","","84800","-1400","-1.62","749784724800"
"005250","녹십자홀딩스","KOSPI","","9550","-140","-1.44","449119405500"
"005257","녹십자홀딩스2우","KOSPI","","18240","240","1.33","15430857600"
"005300","롯데칠성","KOSPI","","94000","-800","-0.84","872215096000"
"005305","롯데칠성우","KOSPI","","64900","0","0.00","50317619000"
"005320","온타이드","KOSPI","","1348","77","6.06","46085215060"
"005360","모나미","KOSPI","","1266","6","0.48","23923990662"
"005380","현대차","KOSPI","","365000","2000","0.55","74736584590000"
"005385","현대차우","KOSPI","","172000","-800","-0.46","4014645120000"
"005387","현대차2우B","KOSPI","","171100","-1900","-1.1","5982328423000"
"005389","현대차3우B","KOSPI","","171700","1400","0.82","399623508400"
"005420","코스모화학","KOSPI","","10380","120","1.17","398677406640"
"005430","한국공항","KOSPI","","79800","-200","-0.25","252675129000"
"005440","현대지에프홀딩스","KOSPI","","12640","-430","-3.29","2318140595360"
"005490","POSCO홀딩스","KOSPI","","323000","-3500","-1.07","25595013221000"
"005500","삼진제약","KOSPI","","18470","-120","-0.65","246020400000"
"005610","삼립","KOSPI","","40400","50","0.12","348611963600"
"005680","삼영전자","KOSPI","","12740","260","2.08","254800000000"
"005690","파미셀","KOSPI","","12530","950","8.2","751850295420"
"005720","넥센","KOSPI","","5610","0","0.00","294771710970"
"005725","넥센우","KOSPI","","4335","50","1.17","15608601000"
"005740","크라운해태홀딩스","KOSPI","","5230","60","1.16","77651624810"
"005745","크라운해태홀딩스우","KOSPI","","5190","170","3.39","3117767940"
"005750","대림바스","KOSPI","","4480","70","1.59","74333235200"
"005800","신영와코루","KOSPI","","13480","-90","-0.66","121320000000"
"005810","풍산홀딩스","KOSPI","","37650","500","1.35","542811043800"
"005820","원림","KOSPI","","14560","90","0.62","33458443200"
"005830","DB손해보험","KOSPI","","186900","-5900","-3.06","12242015228100"
"005850","에스엘","KOSPI","","50000","-500","-0.99","2322426000000"
"005870","휴니드","KOSPI","","4490","25","0.56","63380907350"
"005880","대한해운","KOSPI","","2020","-40","-1.94","651949626800"
"005930","삼성전자","KOSPI","","261000","8500","3.37","1525878716688000"
"005935","삼성전자우","KOSPI","","196100","2800","1.45","157344992908300"
"005940","NH투자증권","KOSPI","","25550","150","0.59","9433215982750"
"005945","NH투자증권우","KOSPI","","22500","-150","-0.66","424596780000"
"005950","이수화학","KOSPI","","10770","-270","-2.45","283188200130"
"005960","동부건설","KOSPI","","8650","290","3.47","198488634950"
"005965","동부건설우","KOSPI","","17440","170","0.98","3936766080"
"006040","동원산업","KOSPI","","35550","-650","-1.8","1569206115450"
"006060","화승인더","KOSPI","","2300","-80","-3.36","127236000000"
"006090","사조오양","KOSPI","","8820","-100","-1.12","83108531520"
"006110","삼아알미늄","KOSPI","","59700","-900","-1.49","902870263500"
"006120","SK디스커버리","KOSPI","","55500","-1300","-2.29","966463180500"
"006125","SK디스커버리우","KOSPI","","42100","-200","-0.47","51854780500"
"006200","한국전자홀딩스","KOSPI","","1946","7","0.36","18215780142"
"006220","제주은행","KOSPI","","9730","-120","-1.22","367779959610"
"006260","LS","KOSPI","","325500","21500","7.07","10155600000000"
"006280","녹십자","KOSPI","","122400","-300","-0.24","1430432251200"
"006340","대원전선","KOSPI","","13890","1030","8.01","1089176238240"
"006345","대원전선우","KOSPI","","10210","510","5.26","26762452000"
"006360","GS건설","KOSPI","","36850","250","0.68","3153677906500"
"006370","대구백화점","KOSPI","","3100","-70","-2.21","33546994100"
"006400","삼성SDI","KOSPI","","541000","2000","0.37","43596771730000"
"006405","삼성SDI우","KOSPI","","217500","2000","0.93","351892380000"
"006490","프리티","KOSPI","","1535","-655","-29.91","27240621155"
"006570","대림통상","KOSPI","","1943","1","0.05","29582175000"
"006650","대한유화","KOSPI","","98700","2400","2.49","641550000000"
"006660","삼성공조","KOSPI","","13160","190","1.46","106942292240"
"006740","블루산업개발","KOSPI","","5020","0","0.00","29873814180"
"006800","미래에셋증권","KOSPI","","31650","-150","-0.47","17186616264150"
"006805","미래에셋증권우","KOSPI","","11640","0","0.00","156606108120"
"00680K","미래에셋증권2우B","KOSPI","","10450","-130","-1.23","1329983517500"
"006840","AK홀딩스","KOSPI","","6750","-80","-1.17","89421036750"
"006880","신송홀딩스","KOSPI","","4365","-25","-0.57","51632965170"
"006890","태경케미컬","KOSPI","","4945","5","0.1","57362000000"
"006980","우성","KOSPI","","17470","330","1.93","53982300000"
"007070","GS리테일","KOSPI","","23350","-650","-2.71","1952233140250"
"007110","일신석재","KOSPI","","603","0","0.00","46706335830"
"007120","미래아이앤지","KOSPI","","1044","-25","-2.34","28525331016"
"007160","사조산업","KOSPI","","48900","-50","-0.1","244500000000"
"007210","벽산","KOSPI","","1442","7","0.49","94249120000"
"007280","한국특강","KOSPI","","2400","90","3.9","68751696000"
"007310","오뚜기","KOSPI","","313000","-7000","-2.19","1254450790000"
"007340","DN오토모티브","KOSPI","","49300","1200","2.49","2884585644500"
"007460","에이프로젠","KOSPI","","1998","-7","-0.35","49602254094"
"007540","샘표","KOSPI","","47500","-1400","-2.86","136600500000"
"007570","일양약품","KOSPI","","7880","-170","-2.11","150395032320"
"007575","일양약품우","KOSPI","","7680","180","2.4","3418214400"
"007590","동방아그로","KOSPI","","5600","20","0.36","76258431200"
"007610","선도전기","KOSPI","","4945","1140","29.96","89010000000"
"007660","이수페타시스","KOSPI","","103700","-2300","-2.17","7612536010300"
"007690","국도화학","KOSPI","","37650","-450","-1.18","348670324800"
"007700","F&F홀딩스","KOSPI","","13580","-80","-0.59","531173103860"
"007810","코리아써키트","KOSPI","","52500","600","1.16","1259087550000"
"007815","코리아써우","KOSPI","","17100","-300","-1.72","50696199000"
"00781K","코리아써키트2우B","KOSPI","","13680","-10","-0.07","10721002320"
"007860","서연","KOSPI","","7450","10","0.13","174924837800"
"007980","TP","KOSPI","","1723","8","0.47","80804134050"
"008040","사조동아원","KOSPI","","7840","10","0.13","110657366400"
"008060","대덕","KOSPI","","14190","-310","-2.14","443963920620"
"00806K","대덕1우","KOSPI","","10360","-20","-0.19","12560018520"
"008250","이건산업","KOSPI","","3120","-45","-1.42","34172221200"
"008260","NI스틸","KOSPI","","3395","125","3.82","97097397215"
"008350","남선알미늄","KOSPI","","1083","-6","-0.55","139792654470"
"008355","남선알미우","KOSPI","","7130","140","2.00","2195255700"
"008420","문배철강","KOSPI","","2195","15","0.69","45005193475"
"008490","서흥","KOSPI","","20500","400","1.99","237166816500"
"008600","윌비스","KOSPI","","2620","0","0.00","17615839860"
"008700","아남전자","KOSPI","","1253","-18","-1.42","96637399460"
"008730","율촌화학","KOSPI","","15050","-230","-1.51","373240000000"
"008770","호텔신라","KOSPI","","40800","150","0.37","1601323336800"
"008775","호텔신라우","KOSPI","","27850","0","0.00","20939830150"
"008870","금비","KOSPI","","39700","-1250","-3.05","39700000000"
"008930","한미사이언스","KOSPI","","48500","-2400","-4.72","3316990175000"
"008970","KBI동양철관","KOSPI","","1187","22","1.89","123171318609"
"009070","KCTC","KOSPI","","4070","90","2.26","122100000000"
"009140","케이아이이","KOSPI","","22300","400","1.83","35028773100"
"009150","삼성전기","KOSPI","","1388000","58000","4.36","103674850048000"
"009155","삼성전기우","KOSPI","","510000","28500","5.92","1482561840000"
"009160","SIMPAC","KOSPI","","4690","10","0.21","306589839920"
"009180","한솔로지스틱스","KOSPI","","2765","-5","-0.18","77850856125"
"009190","대양금속","KOSPI","","1145","66","6.12","50364284875"
"009200","무림페이퍼","KOSPI","","1470","-13","-0.88","61165685700"
"009240","한샘","KOSPI","","39000","-50","-0.13","917823192000"
"009270","신원","KOSPI","","1129","34","3.11","129575773697"
"009290","광동제약","KOSPI","","6130","-310","-4.81","305272823040"
"009310","참엔지니어링","KOSPI","","5330","0","0.00","23329484620"
"009320","아진전자부품","KOSPI","","951","6","0.63","46884081270"
"009410","태영건설","KOSPI","","1684","8","0.48","501141691352"
"009415","태영건설우","KOSPI","","6430","120","1.9","4179332820"
"009420","한올바이오파마","KOSPI","","47650","-500","-1.04","2489266400700"
"009440","KC그린홀딩스","KOSPI","","756","0","0.00","17568790596"
"009450","경동나비엔","KOSPI","","61300","2400","4.07","893054689600"
"009460","한창제지","KOSPI","","2625","0","0.00","32391675750"
"009470","삼화전기","KOSPI","","26800","1350","5.3","177250376000"
"009540","HD한국조선해양","KOSPI","","337500","-11000","-3.16","23885926650000"
"009580","무림P&P","KOSPI","","1686","9","0.54","105152994264"
"009680","모토닉","KOSPI","","10230","-50","-0.49","222329551620"
"009770","삼정펄프","KOSPI","","27600","-200","-0.72","68999199600"
"009810","MDS스피어","KOSPI","","1920","21","1.11","39075179520"
"009830","한화솔루션","KOSPI","","28400","0","0.00","6386948022400"
"009835","한화솔루션우","KOSPI","","16750","-60","-0.36","42622318000"
"009900","명신산업","KOSPI","","7920","50","0.64","415563453360"
"009970","영원무역홀딩스","KOSPI","","166200","-2600","-1.54","2152924385400"
"010040","한국내화","KOSPI","","1560","-56","-3.47","64064616720"
"010060","OCI홀딩스","KOSPI","","204000","2000","0.99","3808727328000"
"010100","한국무브넥스","KOSPI","","3405","-5","-0.15","103683680100"
"010120","LS ELECTRIC","KOSPI","","211500","9500","4.7","31725000000000"
"010130","고려아연","KOSPI","","1124000","1000","0.09","23461217156000"
"010140","삼성중공업","KOSPI","","20800","-700","-3.26","18304000000000"
"010400","우진아이엔에스","KOSPI","","4075","55","1.37","31059650000"
"010580","에스엠벡셀","KOSPI","","2500","-95","-3.66","278129400000"
"010640","진양폴리","KOSPI","","2110","-80","-3.65","35237000000"
"010660","화천기계","KOSPI","","3125","-10","-0.32","68750000000"
"010690","화신","KOSPI","","7650","120","1.59","267141136500"
"010770","평화홀딩스","KOSPI","","3520","0","0.00","51481640320"
"010780","아이에스동서","KOSPI","","15680","780","5.23","466082794240"
"010820","퍼스텍","KOSPI","","6390","40","0.63","311652683820"
"010950","S-Oil","KOSPI","","149500","-2700","-1.77","16831127404000"
"010955","S-Oil우","KOSPI","","76400","300","0.39","307275222800"
"010960","삼호개발","KOSPI","","3100","40","1.31","74772000000"
"011000","진원생명과학","KOSPI","","2670","0","0.00","48531471270"
"011070","LG이노텍","KOSPI","","532000","25000","4.93","12590900924000"
"011090","에넥스","KOSPI","","1632","-51","-3.03","19350712128"
"011150","CJ씨푸드","KOSPI","","1900","-29","-1.5","68268468700"
"011155","CJ씨푸드1우","KOSPI","","5640","-260","-4.41","1128000000"
