종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"001800","오리온홀딩스","KOSPI","","25450","150","0.59","1530986793400"
"001820","삼화콘덴서","KOSPI","","137400","21700","18.76","1428273000000"
"001940","KISCO홀딩스","KOSPI","","25750","-700","-2.65","365041785000"
"002020","코오롱","KOSPI","","25400","-200","-0.78","327855072000"
"002025","코오롱우","KOSPI","","13450","-10","-0.07","15607877650"
"002030","아세아","KOSPI","","221000","-5500","-2.43","455006292000"
"002070","비비안","KOSPI","","5380","0","0.00","25833684000"
"002100","경농","KOSPI","","9160","-60","-0.65","178826787000"
"002140","고려산업","KOSPI","","2070","0","0.00","51624609750"
"002150","도화엔지니어링","KOSPI","","5360","-10","-0.19","180739200000"
"002170","SYTS","KOSPI","","53500","100","0.19","160500000000"
"002200","한국수출포장","KOSPI","","2875","10","0.35","96312330375"
"002210","동성제약","KOSPI","","1409","-4","-0.28","136136885363"
"002220","한일철강","KOSPI","","3185","0","0.00","85031410100"
"002240","고려제강","KOSPI","","17230","0","0.00","465210000000"
"002310","아세아제지","KOSPI","","8720","0","0.00","343999727200"
"002320","한진","KOSPI","","14650","50","0.34","227347724400"
"002350","넥센타이어","KOSPI","","5800","-70","-1.19","566473686600"
"002355","넥센타이어1우B","KOSPI","","3950","15","0.38","25675000000"
"002360","SH에너지화학","KOSPI","","1608","-53","-3.19","17870303784"
"002380","KCC","KOSPI","","485500","-9500","-1.92","4171851008000"
"002390","한독","KOSPI","","9460","0","0.00","130203022180"
"002410","범양건영","KOSPI","","1935","0","0.00","53173451700"
"002420","우양피앤엘","KOSPI","","5490","-130","-2.31","171111683160"
"002450","삼익악기","KOSPI","","1131","-6","-0.53","102390464865"
"002460","HS화성","KOSPI","","10830","150","1.4","109924500000"
"002600","조흥","KOSPI","","137200","0","0.00","82320000000"
"002620","제일파마홀딩스","KOSPI","","7680","70","0.92","122675366400"
"002630","오리엔트바이오","KOSPI","","913","0","0.00","54133141326"
"002690","동일제강","KOSPI","","1463","4","0.27","29699426680"
"002700","신일전자","KOSPI","","983","-4","-0.41","67382213143"
"002710","TCC스틸","KOSPI","","11800","60","0.51","309321624600"
"002720","국제약품","KOSPI","","3305","-20","-0.6","69933244760"
"002760","보락","KOSPI","","1013","11","1.1","60678700000"
"002780","진흥기업","KOSPI","","7200","-130","-1.77","104739652800"
"002785","진흥기업우B","KOSPI","","13300","680","5.39","1140089300"
"002787","진흥기업2우B","KOSPI","","24800","2650","11.96","731104000"
"002790","아모레퍼시픽홀딩스","KOSPI","","25800","0","0.00","1972621044000"
"002795","아모레퍼시픽홀딩스우","KOSPI","","11000","-10","-0.09","70192892000"
"00279K","아모레퍼시픽홀딩스3우C","KOSPI","","21300","-100","-0.47","151063860000"
"002810","삼영무역","KOSPI","","21800","50","0.23","402579466400"
"002820","SUN&L","KOSPI","","1483","-144","-8.85","17889731532"
"002840","미원상사","KOSPI","","135500","2500","1.88","609750000000"
"002870","신풍","KOSPI","","1088","-4","-0.37","38035065600"
"002880","디와이에이","KOSPI","","3525","-240","-6.37","32975666475"
"002900","TYM","KOSPI","","7050","-30","-0.42","291870000000"
"002920","유성기업","KOSPI","","1841","5","0.27","47769347500"
"002960","한국쉘석유","KOSPI","","503000","-7000","-1.37","653900000000"
"002990","금호건설","KOSPI","","14710","-330","-2.19","548094217540"
"002995","금호건설우","KOSPI","","19740","670","3.51","5769330840"
"003000","부광약품","KOSPI","","3970","-120","-2.93","391698743870"
"003010","혜인","KOSPI","","9450","350","3.85","120135459150"
"003030","세아제강지주","KOSPI","","107100","700","0.66","443571464700"
"003060","에이프로젠바이오로직스","KOSPI","","1679","8","0.48","26846063243"
"003070","코오롱글로벌","KOSPI","","9260","140","1.54","235425860340"
"003075","코오롱글로벌우","KOSPI","","13550","-50","-0.37","10036986350"
"003080","SB성보","KOSPI","","2240","0","0.00","44844800000"
"003090","대웅","KOSPI","","16590","-100","-0.6","964575448200"
"0030R0","대신밸류리츠","KOSPI","","3825","-25","-0.65","228658500000"
"003120","일성아이에스","KOSPI","","22000","350","1.62","292600000000"
"003160","디아이","KOSPI","","29950","-500","-1.64","847585000000"
"003200","일신방직","KOSPI","","10330","-250","-2.36","237176800000"
"003220","대원제약","KOSPI","","7970","0","0.00","178747836510"
"003230","삼양식품","KOSPI","","1278000","14000","1.11","9627193170000"
"003240","태광산업","KOSPI","","908000","-11000","-1.2","1010967200000"
"003280","흥아해운","KOSPI","","1878","-23","-1.21","451517960322"
"003300","한일홀딩스","KOSPI","","18030","170","0.95","555890935320"
"003350","한국화장품제조","KOSPI","","15710","2550","19.38","355988600000"
"003460","유화증권","KOSPI","","3055","-10","-0.33","173225877825"
"003465","유화증권우","KOSPI","","3190","0","0.00","55749795750"
"003470","유안타증권","KOSPI","","4780","-35","-0.73","921010887560"
"003475","유안타증권우","KOSPI","","4365","-25","-0.57","55921630050"
"003480","한진중공업홀딩스","KOSPI","","4730","10","0.21","139676010760"
"003490","대한항공","KOSPI","","28950","-600","-2.03","10659988135950"
"003495","대한항공우","KOSPI","","21700","-50","-0.23","24104229800"
"003520","영진약품","KOSPI","","1050","-23","-2.14","192037367550"
"003530","한화투자증권","KOSPI","","4785","-95","-1.95","1026611103375"
"003535","한화투자증권우","KOSPI","","6640","-30","-0.45","31872000000"
"003540","대신증권","KOSPI","","27200","200","0.74","1296518627200"
"003545","대신증권우","KOSPI","","20550","0","0.00","501077513700"
"003547","대신증권2우B","KOSPI","","19700","10","0.05","189251320200"
"003550","LG","KOSPI","","112500","-5500","-4.66","17009100450000"
"003555","LG우","KOSPI","","68000","-1700","-2.44","204761532000"
"003570","SNT다이내믹스","KOSPI","","28750","300","1.05","956015038750"
"003580","HLB글로벌","KOSPI","","1631","-8","-0.49","82632176655"
"003610","방림","KOSPI","","5800","60","1.05","186242512400"
"003620","KG모빌리티","KOSPI","","2700","-35","-1.28","546412262400"
"003650","미창석유","KOSPI","","130900","400","0.31","227723064800"
"003670","포스코퓨처엠","KOSPI","","185300","-7700","-3.99","16481734566000"
"003680","한성기업","KOSPI","","4900","160","3.38","30426623500"
"003690","코리안리","KOSPI","","14900","350","2.41","2633143361900"
"003720","삼영","KOSPI","","6190","20","0.32","210460000000"
"003780","진양산업","KOSPI","","3935","5","0.13","51155000000"
"003830","대한화섬","KOSPI","","114200","0","0.00","151657600000"
"003850","보령","KOSPI","","9280","370","4.15","796105280960"
"003920","남양유업","KOSPI","","43050","150","0.35","244241893350"
"003925","남양유업우","KOSPI","","29300","-350","-1.18","55410665700"
"003960","사조대림","KOSPI","","29250","150","0.52","268060659750"
"004000","롯데정밀화학","KOSPI","","46150","-250","-0.54","1190670000000"
"004020","현대제철","KOSPI","","33600","-250","-0.74","4483778376000"
"004060","SG세계물산","KOSPI","","2225","-30","-1.33","45039553600"
"004080","신흥","KOSPI","","14000","-60","-0.43","130200000000"
"004090","한국석유","KOSPI","","12330","-410","-3.22","156518499600"
"004100","태양금속","KOSPI","","2780","-80","-2.8","102026000000"
"004105","태양금속우","KOSPI","","3455","-5","-0.14","11401500000"
"004140","동방","KOSPI","","1797","-11","-0.61","86205263502"
"004150","한솔홀딩스","KOSPI","","3575","40","1.13","146670166500"
"004170","신세계","KOSPI","","381000","-4500","-1.17","3598613961000"
"004250","NPC","KOSPI","","2995","-5","-0.17","109976400000"
"004255","NPC우","KOSPI","","1871","-1","-0.05","9878880000"
"004270","남성","KOSPI","","5110","50","0.99","23302254080"
"004310","현대약품","KOSPI","","9820","50","0.51","314240000000"
"004360","세방","KOSPI","","13650","100","0.74","260927980950"
"004365","세방우","KOSPI","","9300","20","0.22","34310025000"
"004370","농심","KOSPI","","414500","2000","0.48","2521255109000"
"004380","삼익THK","KOSPI","","7690","-260","-3.27","159183000000"
"004410","서울식품","KOSPI","","1234","10","0.82","48687486042"
"004415","서울식품우","KOSPI","","4860","-25","-0.51","1081107000"
"004430","송원산업","KOSPI","","11710","-230","-1.93","281040000000"
"004440","삼일씨엔에스","KOSPI","","5150","0","0.00","65569527050"
"004450","삼화왕관","KOSPI","","27300","100","0.37","58814546700"
"004490","세방전지","KOSPI","","61600","-1600","-2.53","853776000000"
"004540","깨끗한나라","KOSPI","","1253","27","2.2","46662588329"
"004545","깨끗한나라우","KOSPI","","3905","-25","-0.64","1429854800"
"004560","현대비앤지스틸","KOSPI","","11980","-20","-0.17","180644155780"
"004690","삼천리","KOSPI","","136900","-1100","-0.8","496505771300"
"004700","조광피혁","KOSPI","","68100","2600","3.97","452806297800"
"004710","한솔테크닉스","KOSPI","","8850","150","1.72","470110380450"
"004720","팜젠사이언스","KOSPI","","3025","-10","-0.33","68529454125"
"004770","써니전자","KOSPI","","2125","-35","-1.62","75453305750"
"004800","효성","KOSPI","","160300","-100","-0.06","2683487242100"
"004830","덕성","KOSPI","","3335","-5","-0.15","52292800000"
"004835","덕성우","KOSPI","","4280","10","0.23","5957760000"
"004840","DRB동일","KOSPI","","4055","-5","-0.12","78149436020"
"004870","티웨이홀딩스","KOSPI","","1117","-5","-0.45","25280723666"
"004890","동일산업","KOSPI","","35850","-400","-1.1","86943957750"
"004910","조광페인트","KOSPI","","3535","-5","-0.14","45248000000"
"004920","씨아이테크","KOSPI","","907","0","0.00","47327143904"
"004960","한신공영","KOSPI","","12130","30","0.25","140352615260"
"004970","신라교역","KOSPI","","9250","-30","-0.32","148000000000"
"004980","성신양회","KOSPI","","8270","0","0.00","202747923710"
"004985","성신양회우","KOSPI","","8640","0","0.00","6355972800"
"004990","롯데지주","KOSPI","","25050","-50","-0.2","2496577588800"
"00499K","롯데지주우","KOSPI","","25000","-50","-0.2","20140075000"
"005010","휴스틸","KOSPI","","4000","-85","-2.08","224752300000"
"005030","부산주공","KOSPI","","486","0","0.00","45092532168"
"005070","코스모신소재","KOSPI","","40200","-600","-1.47","1335225754200"
"005090","SGC에너지","KOSPI","","61200","2300","3.9","881851179600"
"005110","한창","KOSPI","","1254","0","0.00","26467434378"
"005180","빙그레","KOSPI","","88800","-2400","-2.63","823089952800"
"005250","녹십자홀딩스","KOSPI","","9820","-30","-0.3","461817022200"
"005257","녹십자홀딩스2우","KOSPI","","17900","270","1.53","15143221000"
"005300","롯데칠성","KOSPI","","97600","100","0.1","905619078400"
"005305","롯데칠성우","KOSPI","","65900","0","0.00","51092929000"
"005320","온타이드","KOSPI","","1203","20","1.69","41127977535"
"005360","모나미","KOSPI","","1325","0","0.00","25038931775"
"005380","현대차","KOSPI","","382500","-6500","-1.67","78319845495000"
"005385","현대차우","KOSPI","","182000","-3000","-1.62","4248054720000"
"005387","현대차2우B","KOSPI","","180500","-2900","-1.58","6310989365000"
"005389","현대차3우B","KOSPI","","178500","-2500","-1.38","415450182000"
"005420","코스모화학","KOSPI","","10590","-450","-4.08","406743134520"
"005430","한국공항","KOSPI","","80300","300","0.38","254258306500"
"005440","현대지에프홀딩스","KOSPI","","13400","560","4.36","2457522466600"
"005490","POSCO홀딩스","KOSPI","","334000","-5000","-1.47","26466670018000"
"005500","삼진제약","KOSPI","","18440","-110","-0.59","245620800000"
"005610","삼립","KOSPI","","41600","0","0.00","358966774400"
"005680","삼영전자","KOSPI","","12320","0","0.00","246400000000"
"005690","파미셀","KOSPI","","11260","570","5.33","675645197640"
"005720","넥센","KOSPI","","5670","-130","-2.24","297924349590"
"005725","넥센우","KOSPI","","4325","-5","-0.12","15572595000"
"005740","크라운해태홀딩스","KOSPI","","5660","10","0.18","84035984020"
"005745","크라운해태홀딩스우","KOSPI","","5290","130","2.52","3177840540"
"005750","대림바스","KOSPI","","4575","25","0.55","75909498000"
"005800","신영와코루","KOSPI","","13580","30","0.22","122220000000"
"005810","풍산홀딩스","KOSPI","","37150","-650","-1.72","535602397800"
"005820","원림","KOSPI","","14160","-490","-3.34","32539255200"
"005830","DB손해보험","KOSPI","","191700","5500","2.95","12556416903300"
"005850","에스엘","KOSPI","","52200","400","0.77","2424612744000"
"005870","휴니드","KOSPI","","4580","-20","-0.43","64651348700"
"005880","대한해운","KOSPI","","2090","-20","-0.95","674541940600"
"005930","삼성전자","KOSPI","","259500","-9500","-3.53","1517109298776000"
"005935","삼성전자우","KOSPI","","193300","-9700","-4.78","155098353539900"
"005940","NH투자증권","KOSPI","","26300","0","0.00","9710120561500"
"005945","NH투자증권우","KOSPI","","23250","-50","-0.21","438750006000"
"005950","이수화학","KOSPI","","11360","-270","-2.32","298701759840"
"005960","동부건설","KOSPI","","8240","-60","-0.72","189080503120"
"005965","동부건설우","KOSPI","","17290","90","0.52","3902906280"
"006040","동원산업","KOSPI","","38200","700","1.87","1686179285800"
"006060","화승인더","KOSPI","","2405","-10","-0.41","133044600000"
"006090","사조오양","KOSPI","","8970","50","0.56","84521968830"
"006110","삼아알미늄","KOSPI","","59800","-3500","-5.53","904382609000"
"006120","SK디스커버리","KOSPI","","57400","0","0.00","999549307400"
"006125","SK디스커버리우","KOSPI","","42400","450","1.07","52224292000"
"006200","한국전자홀딩스","KOSPI","","1830","15","0.83","17129947410"
"006220","제주은행","KOSPI","","10350","280","2.78","391215064950"
"006260","LS","KOSPI","","319500","-2000","-0.62","9968400000000"
"006280","녹십자","KOSPI","","128300","-1800","-1.38","1499382825400"
"006340","대원전선","KOSPI","","13190","-340","-2.51","1034286147040"
"006345","대원전선우","KOSPI","","9820","-180","-1.8","25740184000"
"006360","GS건설","KOSPI","","38500","1250","3.36","3294887365000"
"006370","대구백화점","KOSPI","","3200","-135","-4.05","34629155200"
"006380","카프로","KOSPI","","120","-24","-16.67","20279999520"
"006400","삼성SDI","KOSPI","","545000","-16000","-2.85","43919113850000"
"006405","삼성SDI우","KOSPI","","217000","-6000","-2.69","351083432000"
"006490","프리티","KOSPI","","2390","550","29.89","42413735870"
"006570","대림통상","KOSPI","","1995","-1","-0.05","30373875000"
"006650","대한유화","KOSPI","","102200","-4100","-3.86","664300000000"
"006660","삼성공조","KOSPI","","12420","-560","-4.31","100928819880"
"006740","블루산업개발","KOSPI","","5140","0","0.00","30587929260"
"006800","미래에셋증권","KOSPI","","33450","-1300","-3.74","18164054155950"
"006805","미래에셋증권우","KOSPI","","11800","-220","-1.83","158758769400"
"00680K","미래에셋증권2우B","KOSPI","","10800","-310","-2.79","1374528420000"
"006840","AK홀딩스","KOSPI","","7710","-60","-0.77","102138695310"
"006880","신송홀딩스","KOSPI","","4570","-160","-3.38","54057881060"
"006890","태경케미컬","KOSPI","","5060","-50","-0.98","58696000000"
"006980","우성","KOSPI","","17270","30","0.17","53364300000"
"007070","GS리테일","KOSPI","","25050","-50","-0.2","2094365745750"
"007110","일신석재","KOSPI","","603","0","0.00","46706335830"
"007120","미래아이앤지","KOSPI","","1060","3","0.28","28962500840"
"007160","사조산업","KOSPI","","51300","600","1.18","256500000000"
"007210","벽산","KOSPI","","1423","5","0.35","93007280000"
"007280","한국특강","KOSPI","","2405","0","0.00","68894928700"
"007310","오뚜기","KOSPI","","332500","-4000","-1.19","1332603475000"
"007340","DN오토모티브","KOSPI","","46800","600","1.3","2738308482000"
"007460","에이프로젠","KOSPI","","2030","30","1.5","50396684590"
"007540","샘표","KOSPI","","57500","1800","3.23","165358500000"
"007570","일양약품","KOSPI","","8070","-200","-2.42","154021308480"
"007575","일양약품우","KOSPI","","7670","-20","-0.26","3413763600"
"007590","동방아그로","KOSPI","","5600","0","0.00","76258431200"
"007610","선도전기","KOSPI","","4050","-100","-2.41","72900000000"
"007660","이수페타시스","KOSPI","","109900","-3100","-2.74","8067673168100"
"007690","국도화학","KOSPI","","38300","-1000","-2.54","354689865600"
"007700","F&F홀딩스","KOSPI","","14000","100","0.72","547601138000"
"007810","코리아써키트","KOSPI","","51100","-1500","-2.85","1225511882000"
"007815","코리아써우","KOSPI","","17800","-450","-2.47","52771482000"
"00781K","코리아써키트2우B","KOSPI","","14250","70","0.49","11167710750"
"007860","서연","KOSPI","","7620","-20","-0.26","178916411280"
"007980","TP","KOSPI","","1717","-1","-0.06","80522749950"
"008040","사조동아원","KOSPI","","7950","-280","-3.4","112209957000"
"008060","대덕","KOSPI","","14540","-60","-0.41","454914404920"
"00806K","대덕1우","KOSPI","","10630","-50","-0.47","12887354910"
"008250","이건산업","KOSPI","","3130","5","0.16","34281747550"
"008260","NI스틸","KOSPI","","3370","-80","-2.32","96382394290"
"008350","남선알미늄","KOSPI","","1069","10","0.94","137985547210"
"008355","남선알미우","KOSPI","","6950","-210","-2.93","2139835500"
"008420","문배철강","KOSPI","","2215","-25","-1.12","45415263575"
"008490","서흥","KOSPI","","20750","-250","-1.19","240059094750"
"008600","윌비스","KOSPI","","2620","0","0.00","17615839860"
"008700","아남전자","KOSPI","","1245","-49","-3.79","96020400900"
"008730","율촌화학","KOSPI","","15560","-680","-4.19","385888000000"
"008770","호텔신라","KOSPI","","41100","-350","-0.84","1613097773100"
"008775","호텔신라우","KOSPI","","28850","0","0.00","21691709150"
"008870","금비","KOSPI","","40750","250","0.62","40750000000"
"008930","한미사이언스","KOSPI","","50300","-4800","-8.71","3440094965000"
"008970","KBI동양철관","KOSPI","","1180","3","0.25","122444950260"
"009070","KCTC","KOSPI","","4045","55","1.38","121350000000"
"009140","경인전자","KOSPI","","22350","250","1.13","35107312950"
"009150","삼성전기","KOSPI","","1400000","0","0.00","104571174400000"
"009155","삼성전기우","KOSPI","","494000","-7000","-1.4","1436050096000"
"009160","SIMPAC","KOSPI","","4835","30","0.62","316068630280"
"009180","한솔로지스틱스","KOSPI","","2775","15","0.54","78132414375"
"009190","대양금속","KOSPI","","1250","-8","-0.64","54982843750"
"009200","무림페이퍼","KOSPI","","1487","-1","-0.07","61873043970"
"009240","한샘","KOSPI","","39350","150","0.38","926060066800"
"009270","신원","KOSPI","","1105","-5","-0.45","126821284265"
"009290","광동제약","KOSPI","","6340","-40","-0.63","315730782720"
"009310","참엔지니어링","KOSPI","","5330","0","0.00","23329484620"
"009320","아진전자부품","KOSPI","","960","0","0.00","47327779200"
"009410","태영건설","KOSPI","","1699","1","0.06","505605542522"
"009415","태영건설우","KOSPI","","6400","130","2.07","4159833600"
"009420","한올바이오파마","KOSPI","","50100","-2500","-4.75","2617255963800"
"009440","KC그린홀딩스","KOSPI","","756","0","0.00","17568790596"
"009450","경동나비엔","KOSPI","","60600","0","0.00","882856675200"
"009460","한창제지","KOSPI","","2660","-10","-0.37","32823564760"
"009470","삼화전기","KOSPI","","24600","1050","4.46","162699972000"
"009540","HD한국조선해양","KOSPI","","365500","14000","3.98","25867573898000"
"009580","무림P&P","KOSPI","","1603","3","0.19","99976423372"
"009680","모토닉","KOSPI","","10420","80","0.77","226458839480"
"009770","삼정펄프","KOSPI","","27900","0","0.00","69749190900"
"009810","MDS스피어","KOSPI","","1883","-13","-0.69","29656500566"
"009830","한화솔루션","KOSPI","","29800","-450","-1.49","6701797572800"
"009835","한화솔루션우","KOSPI","","17130","180","1.06","43589272080"
"009900","명신산업","KOSPI","","8240","-220","-2.6","432353895920"
"009970","영원무역홀딩스","KOSPI","","171000","0","0.00","2215102707000"
"010040","한국내화","KOSPI","","1607","27","1.71","65994768634"
"010060","OCI홀딩스","KOSPI","","218500","-3000","-1.35","4079445692000"
"010100","한국무브넥스","KOSPI","","3515","-15","-0.42","107033226300"
"010120","LS ELECTRIC","KOSPI","","204500","-1500","-0.73","30675000000000"
"010130","고려아연","KOSPI","","1179000","-45000","-3.68","24609230451000"
"010140","삼성중공업","KOSPI","","21400","50","0.23","18832000000000"
"010400","우진아이엔에스","KOSPI","","4225","20","0.48","32202950000"
"010580","에스엠벡셀","KOSPI","","2560","20","0.79","284804505600"
"010640","진양폴리","KOSPI","","1904","-13","-0.68","31796800000"
"010660","화천기계","KOSPI","","3170","-35","-1.09","69740000000"
"010690","화신","KOSPI","","7700","-130","-1.66","268887157000"
"010770","평화홀딩스","KOSPI","","3490","-5","-0.14","51042876340"
"010780","아이에스동서","KOSPI","","15770","240","1.55","468758014360"
"010820","퍼스텍","KOSPI","","6090","0","0.00","297021102420"
"010950","S-Oil","KOSPI","","150000","-4900","-3.16","16887418800000"
"010955","S-Oil우","KOSPI","","71900","-600","-0.83","289176551300"
"010960","삼호개발","KOSPI","","3090","-10","-0.32","74530800000"
"011000","진원생명과학","KOSPI","","2670","0","0.00","48531471270"
"011070","LG이노텍","KOSPI","","543000","-14000","-2.51","12851239101000"
"011090","에넥스","KOSPI","","1461","143","10.85","17323155894"
"011150","CJ씨푸드","KOSPI","","2005","-10","-0.5","72041199865"
